Data Date (UTC); LATITUDE; LONGITUDE; JHOUR; GPS_FIX_JHOUR; BP; BPT; SST; AT; RH; SWS; WS; UVWD; WD; HEADING; PITCH; ROLL; VBAT; SBDTIME; TTFF; Report Body
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 986.4; -25.5; -2.5; -14.9; 84.5; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.1; 3.0; 13.15;0;8; 0000AA8008FDC3A9000008400085DF84B1A7C941852800000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 983.6; -25.5; -2.5; -16.0; 82.0; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.1; 2.9; 13.60;0;7; 0000A70008FDB8A4000008400085DF8471A7C941850980000007
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 983.7; -25.5; -2.5; -16.0; 82.0; 0.00; 0.00; 11.9646; 0.0000; 11.9646; -2.0; 3.0; 13.45;0;8; 0000A72008FDB8A4000008800089E084B1A7C941852900000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 983.8; -25.5; -2.5; -15.8; 82.0; 0.00; 0.00; 11.9646; 0.0000; 11.9646; -2.0; 3.0; 13.45;0;8; 0000A74008FDBAA4000008800089E084B1A7C941850900000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 984.0; -25.5; -2.5; -15.9; 82.0; 0.00; 0.00; 11.9646; 0.0000; 11.9646; -2.0; 3.0; 13.45;0;10; 0000A78008FDB9A4000008800089E084B1A7C94185090000000A
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 984.3; -25.5; -2.5; -16.1; 82.0; 0.00; 0.00; 11.9646; 0.0000; 11.9646; -2.0; 3.0; 13.45;0;8; 0000A7E008FDB7A4000008800089E084B1A7C941850900000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 986.5; -25.5; -2.5; -16.8; 82.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -2.0; 3.0; 13.75;0;7; 0000AAA008FDB0A5000008000081E084B1A7C941850A00000007
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 986.7; -25.5; -2.5; -17.0; 82.5; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.0; 3.0; 13.60;0;26; 0000AAE008FDAEA5000008400085E084B1A7C94185298000001A
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 988.5; -25.5; -2.5; -17.4; 82.0; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -2.0; 3.0; 13.60;0;8; 0000AD2008FDAAA4000008000081E084B1A7C941852980000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 988.5; -25.5; -2.5; -18.0; 81.5; 0.00; 0.00; 11.9646; 0.0000; 11.9646; -2.1; 3.1; 13.60;0;10; 0000AD2008FDA4A3000008800089DF84F1A7C94185098000000A
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 988.8; -25.5; -2.5; -18.2; 81.5; 0.00; 0.00; 11.9646; 0.0000; 11.9646; -2.1; 3.1; 13.45;0;8; 0000AD8008FDA2A3000008800089DF84F1A7C941852900000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 988.9; -25.5; -2.5; -18.2; 81.5; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.1; 3.1; 13.45;0;8; 0000ADA008FDA2A3000008400085DF84F1A7C941852900000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 989.0; -25.5; -2.5; -18.1; 81.5; 0.00; 0.00; 11.9646; 0.0000; 11.9646; -2.1; 3.0; 13.30;0;8; 0000ADC008FDA3A3000008800089DF84B1A7C941850880000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 989.9; -25.5; -2.5; -18.3; 81.5; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.1; 3.0; 13.30;0;8; 0000AEE008FDA1A3000008400085DF84B1A7C941850880000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 991.0; -25.5; -2.5; -18.9; 80.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -2.1; 3.0; 13.60;0;9; 0000B04008FD9BA1000008000081DF84B1A7C941850980000009
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 991.3; -25.5; -2.5; -19.3; 80.0; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.1; 3.0; 13.60;0;8; 0000B0A008FD97A0000008400085DF84B1A7C941852980000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 992.0; -25.5; -2.5; -17.5; 80.0; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.0; 3.0; 13.75;0;9; 0000B18008FDA9A0000008400085E084B1A7C941852A00000009
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 991.7; -25.5; -2.5; -17.4; 80.5; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.0; 3.0; 13.60;0;8; 0000B12008FDAAA1000008400085E084B1A7C941850980000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 992.0; -25.5; -2.5; -17.4; 81.0; 0.00; 0.00; 11.9646; 0.0000; 11.9646; -2.0; 3.0; 13.45;0;8; 0000B18008FDAAA2000008800089E084B1A7C941852900000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 992.3; -25.5; -2.5; -17.4; 81.0; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.1; 3.0; 13.45;0;8; 0000B1E008FDAAA2000008400085DF84B1A7C941852900000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 992.9; -25.5; -2.5; -17.2; 82.0; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.0; 3.0; 13.30;0;8; 0000B2A008FDACA4000008400085E084B1A7C941850880000008
2019-01-01 00:00; -90.0000000; -180.0000000; 0.00; 0.00; 993.1; 0.2; -60.0; -60.0; 0.0; 0.00; 0.00; 11.2608; 0.0000; 0.0000; -50.0; -50.0; 10.75;0;0; 0000B2F010000000000008000000000000000000000000000000
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 992.5; -25.5; -2.5; -15.5; 83.5; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.0; 3.0; 13.45;0;8; 0000B22008FDBDA7000008400085E084B1A7C941852900000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 992.5; -25.5; -2.5; -15.5; 83.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -2.0; 3.0; 13.30;0;8; 0000B22008FDBDA7000008000081E084B1A7C941852880000008
2019-01-01 00:00; -90.0000000; -180.0000000; 0.00; 0.00; 992.7; 0.1; -60.0; -60.0; 0.0; 0.00; 0.00; 11.6127; 0.0000; 0.0000; -50.0; -50.0; 10.75;0;0; 0000B27000000000000008400000000000000000000000000000
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 1008.1; -25.5; -2.5; -5.6; 83.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -2.0; 3.1; 13.75;0;9; 0000C5A008FE20A7000008000081E084F1A7C941850A00000009
2019-01-01 00:00; -90.0000000; -180.0000000; 0.00; 0.00; 1008.3; 0.2; -60.0; -60.0; 0.0; 0.00; 0.00; 11.9646; 0.0000; 0.0000; -50.0; -50.0; 10.75;0;0; 0000C5F010000000000008800000000000000000000000000000
2019-01-01 00:00; 56.439720; -61.475220; 0.00; 0.00; 1023.5; -25.5; -2.4; -15.1; 77.0; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -2.0; 3.1; 13.75;0;8; 0000D8E00901C19A000008400085E084F1A7C94184EA00000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 1000.2; -25.5; -2.2; -3.6; 82.5; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -1.9; 3.2; 13.75;0;8; 0000BBC0090A34A5000008400085E18531A7C941852A00000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 1000.7; -25.5; -2.2; -3.4; 75.0; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -1.9; 3.2; 13.60;0;8; 0000BC60090A3696000008400085E18531A7C941852980000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 979.4; -25.5; -1.6; 0.5; 90.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.9; 3.2; 13.75;0;23; 0000A1C009225DB5000008000081E18531A7C941850A00000017
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 988.0; -25.5; -1.6; -6.7; 86.0; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.8; 3.2; 13.75;0;7; 0000AC80092215AC000008000081E28531A7C941852A00000007
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 993.5; -25.5; -1.5; -9.2; 82.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.9; 3.2; 13.30;0;8; 0000B3600925FCA5000008000081E18531A7C941852880000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 994.1; -25.5; -1.5; -9.3; 79.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.8; 3.1; 13.30;0;8; 0000B4200925FB9F000008000081E284F1A7C941852880000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 1004.3; -25.5; -1.4; -12.6; 73.5; 0.00; 0.00; 11.9646; 0.0000; 11.9646; -1.8; 3.2; 13.90;0;8; 0000C0E00929DA93000008800089E28531A7C941850A80000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 1007.7; -25.5; -1.4; -15.1; 71.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.7; 3.2; 13.75;0;8; 0000C5200929C18F000008000081E38531A7C941852A00000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 1009.3; -25.5; -1.4; -16.2; 70.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.7; 3.2; 13.60;0;8; 0000C7200929B68D000008000081E38531A7C941850980000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 995.4; -25.5; -1.2; -20.5; 67.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.7; 3.3; 13.90;0;14; 0000B5C009318B87000008000081E38571A7C941850A8000000E
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 998.6; -25.5; -1.2; -20.1; 56.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.75;0;8; 0000B9C009318F71000008000081E48531A7C941852A00000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 1002.7; -25.5; -1.2; -6.6; 90.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.7; 3.3; 13.90;0;12; 0000BEE0093216B5000008000081E38571A7C941852A8000000C
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 1000.0; -25.5; -1.2; -6.3; 90.5; 0.00; 0.00; 10.9089; 0.0000; 10.9089; -1.7; 3.3; 13.75;0;7; 0000BB80093219B5000007C0007DE38571A7C941852A00000007
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 999.7; -25.5; -1.1; -6.4; 90.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.7; 3.3; 13.60;0;10; 0000BB20093618B5000008000081E38571A7C94185298000000A
2019-01-01 00:00; 56.439900; -61.475220; 0.00; 0.00; 998.1; -25.5; -1.1; -6.5; 90.0; 0.00; 0.00; 10.5570; 0.0000; 10.5570; -1.7; 3.3; 13.60;0;8; 0000B920093617B4000007800079E38571A7CD4184E980000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 996.3; -25.5; -1.1; -6.0; 90.0; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.7; 3.3; 13.45;0;8; 0000B6E009361CB4000008000081E38571A7C941852900000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 994.7; -25.5; -1.1; -5.2; 89.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.7; 3.2; 13.30;0;8; 0000B4E0093624B3000008000081E38531A7C941850880000008
2019-01-01 00:00; 56.439900; -61.475040; 0.00; 0.00; 986.7; -25.5; -1.1; -5.0; 87.0; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.75;0;8; 0000AAE0093626AE000008000081E48531A7CD41850A00000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 984.3; -25.5; -1.1; -4.5; 92.0; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.75;0;9; 0000A7E009362BB8000008000081E48531A7C941852A00000009
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 983.7; -25.5; -1.1; -4.3; 92.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.75;0;10; 0000A72009362DB9000008000081E48531A7C941852A0000000A
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 983.0; -25.5; -1.1; -4.3; 92.0; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.7; 3.2; 13.75;0;8; 0000A64009362DB8000008000081E38531A7C941850A00000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 982.7; -25.5; -1.1; -4.8; 91.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.60;0;10; 0000A5E0093628B7000008000081E48531A7C94185298000000A
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 982.0; -25.5; -1.1; -6.7; 91.0; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -1.6; 3.2; 13.30;0;7; 0000A500093615B6000008400085E48531A7C941852880000007
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 982.3; -25.5; -1.1; -7.8; 89.0; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.30;0;8; 0000A56009360AB2000008000081E48531A7C941852880000008
2019-01-01 00:00; -90.0000000; -180.0000000; 0.00; 0.00; 982.3; 0.0; -60.0; -60.0; 0.0; 0.00; 0.00; 11.2608; 0.0000; 0.0000; -50.0; -50.0; 10.75;0;0; 0000A56FF0000000000008000000000000000000000000000000
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 988.3; -25.5; -1.1; -10.0; 87.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.60;0;8; 0000ACE00935F4AF000008000081E48531A7C941852980000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 988.9; -25.5; -1.1; -10.0; 86.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.60;0;8; 0000ADA00935F4AD000008000081E48531A7C941852980000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 990.7; -25.5; -1.1; -10.3; 86.0; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.45;0;7; 0000AFE00935F1AC000008000081E48531A7C941852900000007
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 996.2; -25.5; -1.1; -11.5; 79.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.30;0;7; 0000B6C00935E59F000008000081E48531A7C941850880000007
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 996.5; -25.5; -1.1; -11.6; 79.0; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -1.6; 3.2; 13.30;0;7; 0000B7200935E49E000008400085E48531A7C941850880000007
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 997.6; -25.5; -1.1; -11.6; 79.0; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -1.6; 3.2; 13.30;0;8; 0000B8800935E49E000008400085E48531A7C941852880000008
2019-01-01 00:00; 56.439540; -61.474860; 0.00; 0.00; 1001.6; -25.5; -1.1; -9.4; 80.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.45;0;8; 0000BD800935FAA1000008000081E48531A7C541852900000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 1002.7; -25.5; -1.1; -8.8; 81.0; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.6; 3.2; 13.30;0;8; 0000BEE0093600A2000008000081E48531A7C941852880000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 1003.7; -25.5; -1.1; -8.8; 85.5; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -1.6; 3.2; 13.45;0;23; 0000C020093600AB000008400085E48531A7C941852900000017
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 976.2; -25.5; -1.1; 0.2; 95.5; 0.00; 0.00; 11.9646; 0.0000; 11.9646; -1.5; 3.4; 13.75;0;8; 00009DC009365ABF000008800089E585B1A7C941852A00000008
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 1012.9; -25.5; -1.1; -4.8; 92.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.8; 3.3; 13.90;0;28; 0000CBA0093628B9000008000081E28571A7C941852A8000001C
2019-01-01 00:00; -90.0000000; -180.0000000; 0.00; 0.00; 1013.1; 0.1; -60.0; -60.0; 0.0; 0.00; 0.00; 11.2608; 0.0000; 0.0000; -50.0; -50.0; 10.75;0;0; 0000CBF000000000000008000000000000000000000000000000
2019-01-01 00:00; 56.439720; -61.474860; 0.00; 0.00; 1014.5; -25.5; -1.1; -3.4; 91.5; 0.00; 0.00; 11.2608; 0.0000; 11.2608; -1.9; 3.3; 13.90;0;7; 0000CDA0093636B7000008000081E18571A7C941852A80000007
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 1021.7; -25.5; -1.1; 1.0; 99.0; 0.00; 0.00; 11.6127; 0.0000; 11.6127; -1.9; 3.3; 13.90;0;8; 0000D6A0093662C6000008400085E18571A7C941850A80000008
2019-01-01 00:00; 56.439720; -61.475040; 0.00; 0.00; 1010.1; -25.5; -1.1; -0.5; 91.0; 0.00; 0.00; 10.5570; 0.0000; 10.5570; -1.9; 3.2; 13.90;0;13; 0000C820093653B6000007800079E18531A7C941850A8000000D
2019-01-01 00:00; -90.0000000; -180.0000000; 0.00; 0.00; 1010.2; 0.1; -60.0; -60.0; 0.0; 0.00; 0.00; 11.6127; 0.0000; 0.0000; -50.0; -50.0; 10.75;0;0; 0000C85000000000000008400000000000000000000000000000
2019-01-01 00:00; 44.700120; -63.595800; 0.00; 0.00; 997.0; -25.5; 14.9; 12.5; 86.0; 2.00; 2.00; 78.1218; 77.7699; 33.0786; -1.0; 0.7; 14.35;0;24; 0000B7C00BB6D5AC0808378DD179EA7EEDACB93BC44C00000018
2019-01-01 00:00; 44.699760; -63.595800; 0.00; 0.00; 1011.9; -25.5; 15.4; 13.6; 61.0; 2.00; 2.00; 68.6205; 68.6205; 10.2051; -0.6; 0.7; 14.35;0;8; 0000CA600BCAE07A080830CC3075EE7EEDACB13BC44C00000008
2019-01-01 00:00; 44.699760; -63.595800; 0.00; 0.00; 1001.8; -25.5; 19.1; 12.3; 36.5; 2.00; 2.00; 56.3040; 55.9521; 48.5622; -0.9; 0.7; 14.20;0;41; 0000BDC00C5ED34908082809F229EB7EEDACB13BC44B80000029
2019-01-01 00:00; 44.699940; -63.595800; 0.00; 0.00; 1027.9; -25.5; 1.6; 3.3; 46.5; 1.25; 1.25; 51.0255; 51.0255; 42.9318; -0.8; 1.2; 13.30;0;154; 0000DE6009A2795D0505244911E9EC802DACB53BC4488000009A
2019-01-01 00:00; 44.699760; -63.595800; 0.00; 0.00; 1014.6; -25.5; 15.1; 9.2; 84.0; 0.00; 0.00; 43.6356; 0.0000; 36.9495; -1.0; 0.8; 13.90;0;40; 0000CDC00BBEB4A800001F0001A5EA7F2DACB13BC44A80000028
2019-01-01 00:00; 44.699760; -63.595800; 0.00; 0.00; 1014.0; -25.5; 12.8; 9.6; 88.0; 0.00; 0.00; 53.8407; 0.0000; 39.0609; -0.9; 0.9; 14.20;0;41; 0000CD000B62B8B00000264001BDEB7F6DACB13BC44B80000029
2019-01-01 00:00; 44.699760; -63.595800; 0.00; 0.00; 1001.2; -25.5; 11.1; 6.9; 80.5; 1.75; 1.75; 53.8407; 53.8407; 41.1723; -1.3; 1.6; 13.45;0;7; 0000BD000B1E9DA10707264991D5E7812DACB13BC44900000007
2019-01-01 00:00; -90.0000000; -180.0000000; 0.00; 0.00; 1001.4; 0.2; -60.0; -60.0; 0.0; 1.75; 1.75; 55.6002; 55.6002; 0.0000; -50.0; -50.0; 10.75;0;0; 0000BD501000000007072789E000000000000000000000000000
2019-01-01 00:00; 44.699760; -63.595800; 0.00; 0.00; 1003.0; -25.5; 5.2; 5.4; 81.0; 3.50; 3.50; 69.6762; 69.6762; 26.0406; -0.9; 1.0; 13.30;0;41; 0000BF400A328EA20E0E318C6129EB7FADACB13BC44880000029
2018-05-20 21:00; -90.0000000; -180.0000000; 3357.00; 0.00; 998.1; -1.5; 23.6; 22.4; 0.0; 0.00; 0.00; 27.8001; 0.0000; 27.8001; 0.7; 1.9; 14.35;300;0; 3474B92F0D133800000013C0013DFB81C0000000000C64000000
2018-05-20 18:00; 56.542680; -61.696620; 3354.00; 3354.00; 999.6; -1.0; 36.0; 30.0; 0.0; 0.00; 0.00; 27.8001; 0.0000; 27.8001; 0.7; 1.9; 14.20;300;81; 3468BB0F5F038400000013C0013DFB81F1B0B940EB2BE4346851
2018-05-20 15:00; -90.0000000; -180.0000000; 3351.00; 0.00; 1000.6; -2.5; 18.9; 20.3; 0.0; 0.00; 0.00; 27.8001; 0.0000; 27.8001; 0.7; 1.9; 14.20;300;0; 345CBC4E6C572300000013C0013DFB81C0000000000BE4000000
2018-05-20 12:00; -90.0000000; -180.0000000; 3348.00; 0.00; 1003.1; -1.9; 18.5; 19.8; 0.0; 0.00; 0.00; 27.8001; 0.0000; 27.8001; 0.7; 1.9; 14.20;300;0; 3450BF6ECC471E00000013C0013DFB81C0000000000BE4000000
2018-05-20 09:00; 56.542500; -61.696620; 3345.00; 3345.00; 1005.1; -2.8; 18.3; 19.8; 0.0; 0.00; 0.00; 27.8001; 0.0000; 27.8001; 0.7; 1.9; 14.20;300;63; 3444C1EE3C3F1E00000013C0013DFB81F1B0B540EB2BE434443F
2018-05-20 06:00; -90.0000000; -180.0000000; 3342.00; 0.00; 1007.8; -2.3; 17.9; 20.0; 0.0; 0.00; 0.00; 27.8001; 0.0000; 27.8001; 0.7; 1.9; 14.05;300;0; 3438C54E8C2F2000000013C0013DFB81C0000000000B64000000
2018-05-20 03:00; -90.0000000; -180.0000000; 3339.00; 0.00; 1010.2; -2.6; 16.6; 19.8; 0.0; 0.00; 0.00; 27.8001; 0.0000; 27.8001; 0.7; 1.9; 14.05;300;0; 342CC84E5BFB1E00000013C0013DFB81C0000000000B64000000
2018-05-20 00:00; -90.0000000; -180.0000000; 3336.00; 0.00; 1012.8; -2.4; 12.7; 18.2; 0.0; 0.00; 0.00; 27.8001; 0.0000; 27.8001; 0.7; 1.9; 13.90;114;0; 3420CB8E7B5F0E00000013C0013DFB81C0000000000AA6000000
2018-05-19 21:00; -90.0000000; -180.0000000; 3333.00; 0.00; 1015.2; -0.8; 2.3; 8.1; 0.0; 0.00; 0.00; 27.8001; 0.0000; 27.8001; 0.7; 1.9; 13.90;30;0; 3414CE8F79BEA900000013C0013DFB81C0000000000A8A000000
2018-05-19 18:00; 56.440980; -61.471440; 3330.00; 3330.00; 1016.0; 0.5; -1.2; -2.0; 64.5; 11.50; 11.50; 302.6340; 302.6340; 27.8001; 0.7; 1.9; 13.90;30;31; 3408CF90493244812E2ED735C13DFB81F1A7E541878A8A34081F
2018-05-19 15:00; 56.440980; -61.471440; 3327.00; 3327.00; 1015.5; -0.7; -1.2; -2.4; 62.0; 9.50; 9.50; 302.2821; 302.2821; 28.8558; 1.5; 2.0; 13.90;30;11; 33FCCEEF8932407C2626D6F5B14A038231A7E541878A8A33FC0B
2018-05-19 12:00; 56.440980; -61.471440; 3324.00; 3324.00; 1016.2; 0.3; -1.3; -3.8; 65.0; 9.25; 9.25; 306.5049; 306.5049; 28.5039; 1.5; 2.0; 13.90;30;32; 33F0CFD0292E32822525D9F67146038231A7E541878A8A33F020
2018-05-19 09:00; 56.440980; -61.471620; 3321.00; 3321.00; 1015.9; 0.5; -1.3; -5.6; 68.5; 8.25; 8.25; 311.7834; 311.7834; 28.5039; 1.5; 2.0; 13.90;30;12; 33E4CF70492E20892121DDB76146038231A7E541876A8A33E40C
2018-05-19 06:00; 56.440980; -61.471440; 3318.00; 3318.00; 1015.5; 0.8; -1.3; -5.4; 69.5; 7.50; 7.50; 314.9505; 314.2467; 28.8558; 1.4; 2.0; 13.90;30;32; 33D8CEF0792E228B1E1EDFF7D14A028231A7E541878A8A33D820
2018-05-19 03:00; 56.440800; -61.471620; 3315.00; 3315.00; 1014.7; 2.6; -1.2; -5.1; 72.0; 7.50; 7.50; 291.0213; 291.0213; 28.5039; 1.4; 2.0; 13.75;30;13; 33CCCDF1993225901E1ECEF3B146028231A7E141876A0A33CC0D
2018-05-19 00:00; 56.440980; -61.471440; 3312.00; 3312.00; 1012.1; 0.5; -1.2; -3.8; 70.0; 15.75; 15.75; 314.9505; 314.9505; 29.2077; 1.4; 2.0; 13.75;30;33; 33C0CAB04932328C3F3FDFF7F14E028231A7E541878A0A33C021
2018-05-18 21:00; 56.440980; -61.471620; 3309.00; 3309.00; 1011.6; 1.1; -1.1; -2.7; 63.0; 15.25; 15.00; 317.0619; 317.0619; 28.8558; 1.4; 2.0; 13.75;30;11; 33B4CA10A9363D7E3D3CE178514A028231A7E541876A0A33B40B
2018-05-18 20:30; 56.440980; -61.471620; 3308.50; 3308.50; 1010.5; 0.1; -1.1; -3.3; 73.5; 17.50; 17.50; 318.4695; 318.4695; 28.8558; 1.4; 2.0; 13.60;0;4; 33B2C8B0093637934646E278914A028231A7E54187698033B204
2018-05-18 18:00; 56.440980; -61.471440; 3306.00; 3306.00; 1009.0; 0.6; -1.2; -3.0; 73.5; 17.50; 17.50; 306.5049; 306.5049; 28.8558; 1.5; 2.0; 13.90;30;32; 33A8C6D059323A934646D9F6714A038231A7E541878A8A33A820
2018-05-18 15:00; 56.440980; -61.471440; 3303.00; 3303.00; 1008.4; 1.2; -1.2; -3.2; 72.0; 15.50; 15.50; 308.6163; 308.6163; 28.8558; 1.5; 2.0; 13.90;30;10; 339CC610B93238903E3EDB76D14A038231A7E541878A8A339C0A
2018-05-18 12:00; 56.440980; -61.471440; 3300.00; 3300.00; 1007.2; -0.3; -1.2; -2.5; 68.0; 9.75; 9.75; 311.4315; 311.7834; 28.5039; 1.5; 2.0; 13.75;30;32; 3390C48FC9323F882727DD776146038231A7E541878A0A339020
2018-05-18 09:00; 56.440980; -61.471440; 3297.00; 3297.00; 1007.5; -2.0; -1.3; -3.9; 68.0; 8.75; 8.75; 298.7631; 298.7631; 28.8558; 1.4; 2.0; 13.75;30;14; 3384C4EEB92E31882323D475114A028231A7E541878A0A33840E
2018-05-18 06:15; 56.440800; -61.471440; 3294.25; 3294.25; 1009.5; 0.0; -1.2; -5.0; 73.5; 5.75; 5.75; 313.8948; 313.8948; 28.5039; 1.4; 2.0; 13.60;0;3; 3379C76FF93226931717DF37C146028231A7E141878980337903
2018-05-18 06:00; 56.440980; -61.471440; 3294.00; 3294.00; 1009.6; -0.9; -1.2; -4.9; 70.5; 4.75; 4.75; 319.8771; 319.5252; 28.5039; 1.4; 2.0; 13.90;30;31; 3378C78F6932278D1313E378C146028231A7E541878A8A33781F
